ID_BLOCO,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,ID_MENU
9dfdf3d0,Crateús,"-5.174804, -40.665140",Regulamentar,1,BOM,Poste H,BOM,1_BLOCO_Images/9dfdf3d0.2_7.124625.jpg,,,54529ef7
31a296b7,Crateús,"-5.174817, -40.664990",Advertência,1,BOM,Barrote simples,BOM,1_BLOCO_Images/31a296b7.2_7.124811.jpg,,,54529ef7
8794e3b6,Crateús,"-5.174654, -40.664881",Regulamentar,1,RUIM,Poste H,BOM,1_BLOCO_Images/8794e3b6.2_7.124904.jpg,,,54529ef7
05c9a158,Crateús,"-5.174596, -40.664783",Regulamentar,1,RUIM,Coluna simples,RUIM,1_BLOCO_Images/05c9a158.2_7.124953.jpg,,,54529ef7
e6bf408f,Crateús,"-5.174550, -40.664887",Advertência,1,RUIM,Barrote simples,BOM,1_BLOCO_Images/e6bf408f.2_7.125035.jpg,,,54529ef7
b776bb23,Crateús,"-5.175363, -40.665716",Regulamentar,1,BOM,Coluna simples,BOM,1_BLOCO_Images/b776bb23.2_7.125222.jpg,,,54529ef7
579405fa,Crateús,"-5.174859, -40.666725",Regulamentar,1,RUIM,Barrote simples,BOM,1_BLOCO_Images/579405fa.2_7.125425.jpg,,,54529ef7
5e1ead2a,Crateús,"-5.174964, -40.666731",Advertência,1,RUIM,Barrote simples,BOM,1_BLOCO_Images/5e1ead2a.2_7.125513.jpg,,,54529ef7
b69099c7,Crateús,"-5.175096, -40.666857",Regulamentar,1,RUIM,Poste H,BOM,1_BLOCO_Images/b69099c7.2_7.125606.jpg,,,54529ef7
6d759af1,Crateús,"-5.174875, -40.666541",Advertência,2,RUIM,Poste cilíndrico,BOM,1_BLOCO_Images/6d759af1.2_7.125746.jpg,,,54529ef7
64dafce7,Crateús,"-5.174649, -40.666572",Regulamentar,1,BOM,Poste H,BOM,1_BLOCO_Images/64dafce7.2_7.125857.jpg,,,54529ef7
dd9d052b,Crateús,"-5.174383, -40.666305",Regulamentar,1,RUIM,Poste H,BOM,1_BLOCO_Images/dd9d052b.2_7.130006.jpg,,,54529ef7
480270a1,Crateús,"-5.174348, -40.666312",Regulamentar,1,BOM,Poste H,BOM,1_BLOCO_Images/480270a1.2_7.130057.jpg,,,54529ef7
e5ef82b5,Crateus-CE,"-5.173035, -40.665060",Regulamentar,2,BOM,Barrote simples,BOM,1_BLOCO_Images/e5ef82b5.2_7.130152.jpg,,,be9036ba
742032bb,Crateus-CE,"-5.173000, -40.665012",Regulamentar,1,RUIM,Barrote simples,BOM,1_BLOCO_Images/742032bb.2_7.130158.jpg,,,be9036ba
39b44b2f,Crateus-CE,"-5.172983, -40.665003",Regulamentar,1,BOM,Barrote simples,BOM,1_BLOCO_Images/39b44b2f.2_7.130203.jpg,,,be9036ba
df02bda1,Crateus-CE,"-5.172965, -40.664995",Regulamentar,1,RUIM,Barrote simples,BOM,1_BLOCO_Images/df02bda1.2_7.130209.jpg,,,be9036ba
0c60e469,Crateus-CE,"-5.172892, -40.665013",Regulamentar,1,RUIM,Coluna simples,BOM,1_BLOCO_Images/0c60e469.2_7.130214.jpg,,,be9036ba
cb2c6e01,Crateus-CE,"-5.173010, -40.665071",Regulamentar,1,BOM,Poste H,BOM,1_BLOCO_Images/cb2c6e01.2_7.130220.jpg,,,be9036ba
76bea545,Crateus-CE,"-5.173237, -40.665254",Regulamentar,3,RUIM,Poste H,BOM,1_BLOCO_Images/76bea545.2_7.130226.jpg,,,be9036ba
4ae1a79b,Crateus-CE,"-5.173256, -40.665265",Regulamentar,1,BOM,Poste H,BOM,1_BLOCO_Images/4ae1a79b.2_7.130231.jpg,,,be9036ba
659d479f,Crateus-CE,"-5.173127, -40.665173",Regulamentar,1,RUIM,Barrote simples,BOM,1_BLOCO_Images/659d479f.2_7.130238.jpg,,,be9036ba
b5087044,Crateus-CE,"-5.174065, -40.666009",Regulamentar,1,BOM,Poste H,BOM,1_BLOCO_Images/b5087044.2_7.130243.jpg,,,be9036ba
037391c4,Crateus-CE,"-5.174117, -40.666060",Regulamentar,1,BOM,Poste H,BOM,1_BLOCO_Images/037391c4.2_7.130249.jpg,,,be9036ba
4972af8c,Crateus-CE,"-5.174162, -40.666140",Regulamentar,1,RUIM,Barrote simples,BOM,1_BLOCO_Images/4972af8c.2_7.130256.jpg,,,be9036ba
e0413e38,Crateus-CE,"-5.174293, -40.666218",Regulamentar,1,RUIM,Poste H,BOM,1_BLOCO_Images/e0413e38.2_7.130301.jpg,,,be9036ba
ab6248d2,Crateus-CE,"-5.174447, -40.666296",Regulamentar,2,RUIM,Poste H,BOM,1_BLOCO_Images/ab6248d2.2_7.130306.jpg,,,be9036ba
68a00547,Crateus-CE,"-5.174530, -40.666426",Regulamentar,1,BOM,Coluna simples,BOM,1_BLOCO_Images/68a00547.2_7.130312.jpg,,,be9036ba
